default,student,balance,income
No,No,618.1270377835153,29836.28565496743
No,No,839.9240942036986,47347.676707793406
No,No,486.5760501975811,27687.341165998867
No,No,1555.8361842315812,30110.960292382788
No,Yes,80.59567581702686,16145.637695106463
No,No,445.2418192163041,31974.624506897766
No,No,0,28176.1188629536
No,No,1366.72577354255,35425.512077010026
No,No,1218.553005295693,51224.9173051827
No,No,844.4654791058819,44518.3952707398
No,No,226.41769651402285,32018.713630514943
No,No,616.5546497971877,46107.207929628246
No,No,727.373492884909,46329.02775067261
No,No,224.20910906590154,51199.64166954618
No,No,809.4784580316147,51608.54245964925
No,No,218.11485408737963,38766.1076269185
No,No,443.4469922811833,29811.363453419908
No,No,819.1118002286908,55716.54872872657
No,Yes,219.72861947339072,18401.98241592111
No,No,749.8830654703625,28580.921921531022
No,No,323.5950541144908,34129.65607417342
No,No,663.610198685482,48089.520547403044
No,No,341.3868404796621,29326.339235640276
No,No,877.3436868690749,40689.47858663512
No,No,314.9851768140665,51112.93786602573
Yes,No,2037.9433537387574,43016.07217994832
No,No,0,39423.51252279974
No,No,355.25165702405627,50160.7031110918
No,Yes,629.213189509353,16007.692948501317
No,No,733.4148452830549,36724.89330647744
No,No,234.9957764611123,40394.42104793984
No,No,315.95325750804756,38938.975748330966
No,Yes,1383.7450586067364,14633.985880054548
No,No,249.86032303814056,47602.116499363816
No,Yes,1322.4928118506882,22930.445000146523
No,No,830.7653897909695,45958.98422407144
No,No,624.9100880074297,41047.55578732221
No,No,986.264752865454,38664.78981616256
No,Yes,851.341791940435,18786.580342191122
Yes,Yes,1538.0156030862993,21356.937112367894
No,No,1031.7862574532862,39260.00621899482
No,No,264.016096356061,45987.473909461034
No,No,324.5045317845763,51139.87685455615
No,No,1467.5733837177859,26697.78589853935
No,No,90.93344719348147,42451.73557619004
No,No,100.86684437755218,31389.458565707155
No,No,1690.668076685252,55412.75947287022
No,Yes,744.7879023838049,22343.09738931478
No,Yes,1828.6143251257756,20225.806114114104
No,No,831.5873299964228,32203.271844137496
No,No,695.471767186167,25544.89204045626
No,No,431.1598939859346,51727.54032215038
No,No,323.5469082922288,33991.99110777218
No,Yes,1420.5961395038414,20197.811534731365
No,Yes,1481.5739807617751,23170.564792628364
No,No,599.2041050377464,53218.110855128514
No,No,996.4459056463368,51393.78871533794
No,No,625.8701777508229,53756.04406325837
No,No,932.9523691242326,35858.18915076584
No,Yes,789.0991534862852,18653.632846385524
No,No,254.72805789754858,53696.83220019597
No,Yes,885.9235776327114,22365.85498153027
No,Yes,1764.5323087932957,18148.524077825292
No,No,410.23680391265424,36502.3785672846
No,No,907.306758410301,28461.293736972628
No,No,1201.7826165182082,30099.162372827435
No,No,51.888486593095195,41839.17338706351
No,No,557.3749688675587,35067.26623665863
No,Yes,1344.0946787465978,22012.293146909837
No,Yes,1170.9115362266639,19473.691926119387
No,No,798.0313139939591,29934.143229184265
No,No,587.753816447594,38885.65920596535
No,No,14.820953053511857,32320.26552222416
No,No,616.2539700009183,42436.68644234967
No,Yes,1070.3204644836428,12756.76045351996
No,No,578.8362774032944,25522.519980333906
No,Yes,1011.3348484161876,14101.29029974064
No,No,131.74707596333815,36947.778618019125
No,No,750.7200081515865,47876.89589408068
No,No,710.1593099281271,32649.619872582614
No,No,654.661360097169,32400.481478639278
No,No,1063.336260576656,39301.28181187264
No,Yes,1360.8004354123805,18864.308488667928
No,Yes,1212.7566620282892,13722.90082607701
No,No,833.0705629436357,36330.262085281414
No,Yes,1087.4127553466908,17060.594289989924
No,No,722.0291624697187,26984.25628743753
No,No,1373.796792318796,36888.92841036976
No,Yes,877.1562292463664,22046.53855418724
No,No,912.3904234657767,26857.17189914274
No,No,202.07043292565766,28814.175305869678
No,Yes,593.0552412414359,22786.9167069869
No,No,775.4022116408303,41857.578028197284
No,No,1738.110834841114,38821.626299215524
No,No,786.9812600368798,49432.95275994068
No,No,693.1013449420797,54492.747958007065
No,No,943.1657194468643,40369.69803094799
No,No,1106.540874506717,46565.05995360098
No,No,1094.7804725769106,34190.87652207558
No,No,1305.7746977541174,34412.116373966965
No,No,0,30360.54894381945
No,No,323.03491571515275,33673.80968699269
No,No,529.6503068821883,35102.27512914543
No,No,483.9652713034086,44335.95811214483
No,No,1592.7639039180103,35084.093171836575
No,No,0,55069.81221121487
No,No,452.00787706651727,39990.765692356516
No,Yes,1015.2045349383895,22208.328918899675
No,No,0,32248.53656823365
No,No,72.12325677683862,35374.86457297158
No,Yes,863.3212670472277,20425.851326072192
No,No,294.84465334931,41591.779962984256
No,No,250.83524489877647,58139.02159079882
No,No,1076.1398231757819,31845.95152805316
No,No,319.80760699971614,45202.63540016048
No,No,207.89520686374442,52249.31234106678
No,No,1259.1494178925677,31263.641081672
No,No,425.8199081288944,14540.904642786587
No,No,551.1743516032818,24975.027061629935
No,No,1079.5029628495222,40504.9154530742
No,No,1140.1401140999951,41775.51811026994
No,No,1464.0289619901769,43700.142625878536
No,Yes,522.7677589011327,26900.280722748503
No,No,896.7344227587778,21627.452517820286
No,No,1343.9549219368794,26365.52625354295
No,No,1458.6756468068402,57786.32312300333
No,Yes,242.65260886518843,20426.793971066636
No,No,790.7557600174077,41909.10767014136
No,No,1201.3324891042967,23969.451819827023
No,Yes,979.2244246328618,26010.887803166646
No,No,831.4782221782598,39079.78845402308
No,No,744.7326368655196,44965.04641488461
No,Yes,612.2660524004234,16270.835641784099
No,No,871.2313984000265,31770.62398201767
Yes,No,1981.4518153843592,28127.89547331264
No,Yes,1850.612145612064,20409.038047189817
No,No,845.3432644680765,34216.754363781896
No,No,183.42869221582612,39020.22885707247
Yes,No,1562.4545849346746,43067.33373606483
No,No,153.44793613491765,36813.198705743365
No,No,898.9807258633937,63041.224782220146
No,No,449.2743160894418,13124.563192275353
No,Yes,533.4927964174472,14707.295810174746
No,Yes,1295.851844047146,10987.265192510955
No,Yes,1070.950734072838,12707.580411668974
No,No,73.89323483034832,44308.9054028973
No,No,186.43813438055895,13325.121333537558
No,No,685.192569602747,33185.01043787198
No,No,0,26493.242678117495
No,No,0,50243.93117046451
No,No,586.6026082709333,27798.16832377308
No,No,571.9599417774409,24932.005923433284
No,Yes,816.0427981351293,17894.793773405403
No,Yes,1824.3680035078753,20074.281096784074
No,Yes,208.89691523042984,17966.36114235639
No,No,1119.7026481001021,33510.35717725554
Yes,Yes,1878.0011459383068,17473.183990582496
No,No,40.30111234295839,33656.716525583106
No,No,299.89063326732185,34920.18154455717
No,Yes,1357.4118680546935,22572.79012563354
No,No,1210.0146310630914,45066.13324434307
No,Yes,773.7302156923554,14841.989620326422
No,No,1442.129805251166,10921.615028009863
No,No,445.6618979011781,46816.10511372499
No,Yes,1106.4535245919428,14840.938134502656
No,No,1740.6341232717214,48311.439580925085
No,Yes,1177.3276546110733,13737.05033566515
No,No,605.8472398987522,58892.9054842696
No,No,265.72900454149794,60182.6771885936
No,No,748.7048356143024,48036.07910484722
No,No,528.9619451996572,27065.705275089393
No,Yes,975.915404092626,12102.81788658633
No,Yes,742.5493234689773,24505.019346059224
No,No,1110.2963395969466,27501.122647951033
No,No,1146.640220208392,45376.556483630906
No,No,750.4104842088658,53084.90748066311
No,No,310.1186424592616,31445.771084688422
No,No,981.8397962660367,23636.976342057802
No,No,74.53342519575756,19146.245627051117
No,Yes,1212.5895675978663,21058.348662781893
No,No,994.0118889229715,52188.775269030186
No,Yes,740.5778506716593,17700.07206733427
No,Yes,1102.1272768403728,14009.942994050205
No,No,590.9997300156118,50246.71553589109
No,No,0,50956.67560530996
No,No,763.7737643262298,60938.66409924453
No,No,412.7468149042539,44650.078428727145
No,No,1376.113240684766,63073.44513505211
No,Yes,1516.3176892323488,26377.593493919834
No,No,390.5302948766582,57525.26647715935
No,No,1599.3146946193465,28825.474568768368
No,Yes,1295.8180653137913,22241.703467119492
No,No,170.07091700239368,27005.577118545094
No,No,1209.7566413266695,40605.8134050359
No,No,1046.7435428689398,40822.44741263992
No,Yes,962.9057964092123,22795.032498225326
No,No,1727.349001412415,40791.142921414896
No,No,1144.9124787790736,41370.51658088123
No,No,0,38686.67529012283
No,No,267.9593388262545,46134.62265618674
No,No,736.5367299188913,46416.18291970874
No,No,613.7429338503072,56951.35969575311
No,Yes,850.1598865934272,26764.292461686433
No,Yes,386.1564320138176,22527.647218634957
No,Yes,1436.6763854365634,14418.1660192643
No,No,248.36239668532613,37868.55976387251
No,No,463.04545579769285,35621.08035028972
No,No,430.62031937471227,46182.66497559998
No,Yes,378.49251967354974,18659.772127035176
Yes,No,2202.462394907955,47287.25710796239
No,Yes,1608.1525598433504,22358.046702011103
No,No,702.0847514609914,47811.75807342604
No,No,523.9086947640353,43928.63793327551
No,Yes,99.9976112314506,4376.810337328143
No,Yes,1407.4972722647358,14688.38890379947
No,No,318.87727081832327,50069.02432658996
No,No,928.236966261476,33722.158941567664
No,No,282.60287714114463,56118.32239971802
No,No,825.2878656522561,46147.955752768044
No,No,1307.0936686724076,35425.60999227749
No,No,633.8504297897316,29213.375825948264
No,No,663.2504791541191,36276.86395252246
No,No,1070.8640315518585,36017.00296443532
No,No,355.17017607474014,30440.895192813216
No,No,350.0887921398716,44455.19951503564
No,Yes,592.8931977004868,14833.289667754987
No,No,991.1584083185194,42767.690279280694
No,No,826.3553124083593,37241.440631236015
No,No,662.3428971801053,49885.01911833034
No,No,302.22704859171404,35232.460441052586
No,No,1154.094273802245,48400.241152690665
No,No,460.2078668882416,44527.27275478909
No,No,1559.7521462052257,37227.268818087665
No,No,0,40150.217981058995
No,Yes,1219.9337508546982,21765.382115619446
No,Yes,770.1055384879045,15284.719925953998
No,No,344.5450091048459,38463.68526009142
No,No,1241.9542428894424,41952.115772097175
No,Yes,0,14874.800211483373
No,Yes,0,20217.09091254252
No,Yes,1753.598144041443,21130.918585081137
No,No,0,49784.33635474743
No,No,489.717690887527,27043.23055904157
No,No,1441.7433586158343,45037.16767887418
No,Yes,1084.4465307961223,26713.79719500177
No,No,43.896473213959666,48543.59908991448
No,Yes,946.7796038813763,12881.402109405524
No,No,1651.3225527441268,34024.66368285137
No,Yes,745.2211412365845,24689.518481531646
No,No,1028.9643423919067,18701.40959446438
No,No,535.7458464687963,36259.46375529008
No,No,1357.9097176482896,43377.11218057588
No,Yes,467.91273888571504,25424.410065760865
No,No,1123.4347229148184,45366.81140895204
No,No,488.56631885886924,25407.215916570705
No,Yes,1052.875141709124,13486.146940163602
No,No,493.24188979938685,42495.203084066256
No,No,765.2338782649812,29096.41726132223
No,No,1569.8356664291778,42781.38330420452
No,No,1246.037757695994,33691.72130910221
No,Yes,561.7818670722712,18470.282611840932
No,Yes,1214.7833466881953,11789.449842703962
No,No,1214.5496537697402,21630.03783151751
No,No,524.607913831661,40663.043414819345
No,No,681.7244754894144,31153.637542139804
No,No,1192.7661583258327,45902.50755468036
No,Yes,1508.307712962944,17645.305023788806
No,No,602.6168776809218,56017.12753740024
Yes,No,1332.3861776658227,53517.350489625045
No,No,533.2294651813738,39393.54247727477
No,No,0,48290.85403293719
No,No,985.6140627369952,49948.46711190456
No,No,1306.8430233515026,49036.74169597903
No,No,670.4719051063489,24265.586897248566
No,Yes,802.3692670715664,18999.525292325932
No,No,1197.5797747010565,18449.020776497036
No,No,542.4696580322952,52741.81067098884
No,No,390.7456113881154,38442.29606349124
No,No,218.63929704308782,48991.39537933422
Yes,Yes,2066.6956026499483,10470.635999956216
No,Yes,922.1378905024388,12224.185170198303
No,No,1237.5343781922566,30967.588758927377
No,No,0,43646.911717166666
No,Yes,1051.9984485411428,12376.095982038609
No,No,636.7284738212585,45649.170811133146
No,No,0,22074.493690908785
No,Yes,1026.104495040493,20991.396427373507
No,No,325.0912750540209,41257.56074492957
No,No,981.7993298140426,49644.91870819819
No,Yes,894.7254905938952,19335.634035821487
No,No,425.9869196259792,39772.75241151061
No,No,1522.7559269207973,29165.44318695623
No,No,745.8132048239635,42762.47499193491
No,No,1128.4707446560187,49540.70208555302
No,No,1210.1760358452846,29460.191596457622
No,Yes,994.0907388399543,17401.847237902068
No,Yes,1273.4885131120204,17105.867047004704
No,No,1082.8154177680979,41355.98559196165
No,No,40.093100129273466,33278.365187744275
Yes,No,2008.4585959103508,35145.04762138647
No,No,286.66087469768723,34499.53263059907
No,Yes,1457.5753805537804,19668.15775886027
No,No,509.37089223080926,39546.47264390183
No,No,465.4956001721769,42358.161541564
No,No,743.6853749315914,10774.971908420717
No,No,604.3043270088424,38758.54553376119
No,No,1114.397729814404,44195.54454819692
No,No,457.8690747021612,43134.54801056389
No,Yes,793.5627843760541,13446.056290625429
No,No,474.7273190882879,32064.335105797443
No,No,256.4389847962908,40227.38208412488
No,Yes,1108.105365665532,15337.30227187174
No,No,358.9239515377415,50989.744195493506
No,No,512.653437908393,39631.695229879
No,No,86.5788882292029,31893.223362195677
No,No,1010.6124552249239,34055.5715925025
No,Yes,383.8234009705976,11777.537692169715
No,No,593.4338377370716,36995.82154201134
No,No,316.1240080885757,37322.93156315564
No,No,1070.8100481704078,35979.47014455538
No,No,938.4369136798289,34184.9428780471
No,Yes,843.0087866302832,22037.470411782677
No,No,466.57914298464357,24719.395518187514
No,No,806.3776848816806,40454.06787923731
No,No,370.37518677766644,31231.007837151417
No,Yes,810.5424069007646,17975.15712881152
No,No,1480.655309262662,36866.15706868477
No,Yes,496.51631370883064,12862.026562677534
No,No,176.32319984023002,54798.698753401615
No,Yes,1270.0928104579225,16809.00645179629
No,Yes,651.5487844888514,23374.83296680302
Yes,No,1717.0715925860768,38408.890916726865
No,No,857.4851177765004,31688.345973891915
No,Yes,714.3971711342481,17412.717976036653
No,No,1255.8837114283938,55971.18547496808
No,No,1529.1526518707,43826.29126831019
No,Yes,1799.3618758749983,14250.199392948001
No,No,1634.9966851923173,36995.75116389817
No,Yes,991.0939962827831,16842.43614283047
No,Yes,407.3404404178183,25376.728632423732
No,No,836.1928646034163,43275.14522556964
No,Yes,1148.96513915926,16578.192118472885
No,Yes,715.1641095742787,21153.51100817156
No,No,1186.4858849263246,50371.725460276706
No,No,905.6456347291081,35876.795691419444
No,No,0,57898.415158656266
No,No,747.1393419568077,42318.93328255773
No,Yes,1676.0976835205383,25687.914394484957
No,Yes,876.0007779067457,22474.57408982362
No,No,802.0926753621933,45052.58044742341
No,Yes,491.8797470534143,21715.226298099045
No,No,751.6317328363327,50562.498606929366
No,No,569.79087257860715,54335.224099827225
No,No,49.68239730177197,47026.03854520565
No,No,680.7064686442216,42316.40311217693
No,No,375.3296200377072,32531.215755524656
No,Yes,1009.4310889539461,21904.69277061326
No,No,628.7576984437408,43205.175297532616
No,No,779.259990627242,38387.721274811985
No,No,1002.0306414493347,49319.33864503143
No,Yes,1669.0910376214083,16830.75294734162
No,No,0,46714.55811554795
No,Yes,1179.9945246638642,18954.393793128267
No,No,381.3874762367996,28265.086089103417
No,No,1593.8379189881312,30570.16108179376
No,No,113.57126439877663,32803.832647595875
No,No,1575.7127047080903,45957.24471769862
No,No,743.5650135747097,28893.876006198
No,No,271.4519111862318,34863.104195890206
No,No,306.4591959321471,36812.62604662992
No,No,848.9407381366209,35534.98389095395
No,No,713.3260637074864,44605.351186478234
No,No,892.4450599065657,28187.540727095024
No,Yes,1723.2160559659787,23278.995779395816
No,No,1204.9578110067669,24788.767866089394
No,No,1101.091223921975,43035.56207615714
No,No,1337.3132659054988,41529.552050784274
No,No,334.01949491105404,40916.03324644922
No,Yes,279.31557436279206,19742.037061201678
No,No,1433.7404967950167,39445.08408892392
No,Yes,1152.0966439413473,15852.423447092864
No,Yes,517.8219593628963,12673.906074503775
No,No,286.3010545225568,30026.070756840192
No,No,514.859436188812,57241.70308071184
No,No,1174.1949085852573,35533.48451899909
No,Yes,622.8952091463739,11019.87755885391
No,No,1252.8940392937147,35587.72359747534
No,No,859.007910133498,43101.873806842355
No,Yes,821.2572881506965,17347.439460884932
No,No,0,56412.0075265771
No,Yes,669.3807881711366,16805.193716581376
No,No,518.9369941284801,28231.012073504637
No,Yes,847.0564853011838,13741.327067205351
No,No,626.5147861930386,55155.0778632325
No,No,1160.4996040980516,23498.30020284933
No,Yes,793.2480915853982,24314.682390474973
No,Yes,843.4934550754087,12710.025713899766
No,No,1302.3418351685646,33695.42623326361
No,No,1263.6767875162059,25695.48137129789
No,No,361.36760993587194,36533.71035842463
No,No,1991.1355140405865,30809.674567393857
No,No,629.0877709883059,32296.931645116492
Yes,No,1170.1989741489376,46692.10477522221
No,No,1171.4115901085943,52278.24420482946
No,No,0,28094.157091079545
No,No,994.158712170624,65254.07579615041
No,No,797.7340161708541,31616.800235664636
No,No,1081.0013367161798,32344.57858431832
No,Yes,865.2058660686325,22081.581639253098
No,No,1084.4575635668002,33080.96537762162
No,No,1004.1254073261935,53397.39199522223
No,Yes,0,15572.021263112463
No,No,0,50231.44733616493
No,No,1032.9408252016633,31152.140685851336
No,No,0,44561.3254511423
No,No,684.2948413672772,37011.18327649747
No,No,389.7923810332563,53685.473153812156
No,No,709.9535651642409,37302.62213169622
No,Yes,1319.7064485024694,23373.9311983134
No,Yes,1314.8417241368702,15965.41500534323
No,No,1036.0305944707266,35261.35578006622
No,No,365.23587982792606,21358.000054814485
No,No,1747.258881529589,37819.289086019795
No,Yes,932.5609425483552,20980.805504615673
No,Yes,982.773097327345,24145.52943234902
No,Yes,905.1423692810845,13485.514235700444
No,No,416.6325319906276,53256.279631146004
No,Yes,655.7009446844455,19915.232852112294
No,Yes,513.8367631859429,9879.115220867254
No,No,1293.4596818156824,48039.936446613836
No,No,0,24565.57164633483
No,No,1372.0357059428547,36188.2397816099
No,No,1244.4651978012134,40036.008079347936
No,Yes,1523.7225707970906,15708.957728337751
No,No,250.8795835440086,51662.22782238091
No,No,357.99630546053595,30217.021287157906
No,No,569.9677215117096,38982.01742762733
No,No,612.5518757537659,33036.24131643117
No,No,775.6301687168121,27205.857393882303
No,Yes,1697.7496670909845,23295.843276853848
No,Yes,1036.1173984240602,15067.748240504037
No,No,739.901842518832,47349.531972639175
No,Yes,1730.2910812987002,19446.67572157892
No,No,1388.5634892540224,21151.263128647654
No,No,1057.940415363404,45514.672526421455
No,No,333.3741889200341,29413.148991842187
No,No,764.8068030421235,33127.155986755184
No,No,777.0162482392099,52797.939047947926
No,No,1110.7437045223887,43991.92013138752
No,No,918.4610912204646,32468.45073718255
No,Yes,699.6980374432402,22590.66797502577
No,No,1350.1727283574846,43147.45558379221
No,No,0,48365.577594222144
No,No,1138.3966863347302,24098.34886300961
No,Yes,744.9142664664946,15711.71641721104
No,No,618.0316829358684,44419.54767025946
No,No,142.61440481154136,34695.11588793292
No,No,447.9581611827478,54044.82310616537
No,No,887.201436107651,41641.45357201225
No,No,518.6807922779145,30151.330461322923
No,No,517.2285076187766,40248.58607229471
No,No,762.9128370889174,41617.81395404956
No,No,1171.1633131533108,27338.002708617263
No,No,1074.9912673089439,27834.79003600854
No,Yes,1409.98910236248,21569.890767664052
No,No,215.5414225594351,55278.4326522823
No,No,464.06410492396776,16670.152810947766
No,No,563.150191515129,43028.597200306045
No,Yes,813.9945655253488,20391.528948171275
No,No,1302.3998542350155,15468.34474087568
No,No,666.6223490381932,44931.93975556228
No,No,352.0332779167858,38259.22409332596
No,Yes,963.8992577881957,16561.25563546896
No,No,1322.9690416725152,51956.29182825578
No,No,340.99979801984705,48058.3831830102
No,Yes,438.5747708850197,17439.11495423079
No,Yes,1237.454722706082,20660.469378731203
No,Yes,1155.7805770946252,15146.896463852596
No,No,29.17509908164493,38871.47868719969
No,No,941.741632288605,34559.646542356895
No,No,339.5292685291107,58747.38773479409
No,Yes,1790.4137252276262,22953.43107541486
No,Yes,1136.400756091258,24962.849070127493
No,No,0,58825.6151260292
No,No,745.2795147164509,34704.620246901075
No,No,0,47729.625758197144
No,No,1402.2427171690927,32742.270612064298
No,No,924.9593297628279,26332.209624508338
No,No,993.5808787161648,34836.25271913272
No,No,1794.4115750223502,44037.8475163971
No,No,1000.3767819046748,40272.30202222454
No,No,0,34882.22854627662
Yes,No,2024.1050179455456,51508.86887506374
No,Yes,636.2066156132612,19468.43386866259
No,No,803.9462560326509,42286.28781545538
No,Yes,0,15347.914287900343
No,Yes,1220.9388307896643,6744.042424613483
No,No,1387.873286816115,27145.703279319878
No,No,916.5692398273948,42486.39891162412
No,Yes,825.522881718494,14539.162006219412
No,Yes,962.4665364386631,14606.090059280094
No,Yes,1508.7017760608164,25338.264685980124
No,No,1217.2105274913333,33865.050577167036
No,No,1367.1086056710615,36427.42974176662
No,No,68.75629447743063,45811.742943999554
No,No,20.964503846540197,62862.7518268173
No,No,862.1501957237774,59240.84503113794
Yes,No,1631.6156172079347,38906.95640691304
No,Yes,265.50392287057207,23775.43556642079
No,No,1197.7115396838728,30377.250029214185
No,No,0,34522.885558281894
No,Yes,654.8146681948864,14504.396407486245
No,No,1715.315062792544,22824.09761541953
No,No,1077.020824353632,56862.066937997835
No,No,66.51311342348015,29670.698831890208
No,No,1066.1746617276492,33911.564873560324
No,No,752.2218482128002,48764.02273350115
No,No,0,38130.64566990943
No,No,289.5988342509382,25724.770636764122
No,No,0,41199.799355043164
No,No,645.3725645330287,30102.035539167657
No,Yes,716.0480967022792,15149.875773764417
No,No,316.5364349188909,39995.31880271282
No,No,491.03649804826506,37835.61321145757
No,No,1055.956604729044,51317.8830823874
No,No,355.93011259889266,32120.317241079872
No,Yes,1090.8918823870322,20421.957717700425
No,No,744.4938745125978,24506.678195773326
No,No,591.8636190185562,31438.77601267075
No,No,626.1601542244766,34007.90834672356
No,No,253.85087859644597,41472.12196196004
No,No,967.1352553975377,23278.66590993107
No,Yes,256.32567046620613,15627.662788708967
No,No,808.4947937303086,56204.66301436146
No,No,1298.0027625428731,42219.91123780608
No,No,1113.134256781096,27110.60300867408
No,Yes,599.4709831514479,18575.408416793143
Yes,No,1741.9149154324714,35067.42512268612
No,Yes,1029.6815485602342,15977.321138905212
No,No,1483.5365632798153,34156.37420307905
No,Yes,1075.1790733954185,21569.370584081924
No,Yes,251.4681937833584,19373.888017932237
No,No,1128.8334750418833,45043.93561748082
No,Yes,323.5033573972256,19144.815716939036
No,No,491.44936982387156,51484.24548914299
No,No,204.69459597069397,42076.57612396388
No,Yes,954.0304336886076,21908.52715624359
No,No,892.2810718198816,40492.100581782266
No,No,57.647049217624044,38218.1844732497
No,No,1140.748209207718,39017.077617399744
No,No,813.3640705399933,44707.677031260915
No,Yes,1259.3728126119568,22361.054737915554
No,No,0,38686.58142756208
No,Yes,419.7107821729725,18073.001812906947
No,No,1338.5324566321724,35072.303257907326
No,No,663.0958877039466,32756.259908952277
No,Yes,1142.4276050170477,26114.403152173814
No,Yes,717.205265524902,20627.81891536789
No,No,1272.4805787378632,34570.570662487626
No,No,319.6023693723205,53135.367042610465
No,No,474.35526376536535,58068.62224412103
No,No,932.5331556823305,50537.465648460166
No,No,623.9576762957279,46188.29495803095
No,No,733.2005690789099,38592.04202229307
No,No,977.515331107566,33690.649310939516
No,Yes,1901.653755057896,21323.163266184918
No,No,1133.414938870804,36456.94902615658
No,No,1581.5215047733072,45729.8880504535
No,Yes,1286.3555225670007,20029.891232808757
No,No,528.060825176608,34016.88874654161
No,No,270.0725934329517,36833.645138424276
No,No,36.08799035287575,37015.5573565846
No,No,1943.9323001153027,24193.608953007344
No,No,1596.3859521497668,34190.189721247574
No,No,412.90206086699743,49060.92373936645
No,Yes,598.7333129376786,23118.531098633277
No,Yes,1048.2747628190841,20659.144860090913
No,No,349.054411370492,46698.02742579064
No,No,701.9181565748966,53151.76072780827
No,No,497.5406722625887,43898.42849772491
No,No,581.0035694458709,52917.72943576538
No,No,628.8755362073399,48380.51083886917
No,No,71.78868300358238,31965.744714583598
No,Yes,310.0202770591219,16382.1529296615
No,No,1157.652067692366,39080.2635290685
No,No,1047.139688628335,46007.98060685819
No,No,797.6728164402937,45377.72334168859
No,No,1112.6556837135256,35159.21546100841
No,No,1432.2984651671716,31250.582981229545
No,No,0,30684.73055005161
No,Yes,1405.317173760169,17933.237008823056
No,No,1186.7962313673295,52689.250138452655
No,No,989.0555969753041,45344.25132026475
No,No,27.70113269572471,45540.943895286786
No,No,1590.6416413812856,36242.49699562762
No,Yes,1463.8281109399982,15657.43448325136
No,Yes,635.3946579975282,18344.075455622497
No,No,1329.0967623280508,60321.61321091933
No,No,494.6532293663093,40377.66835948538
No,Yes,417.47825698025724,17787.947823272425
No,Yes,1056.3655498913217,15432.395988769487
No,Yes,564.7384669907785,15411.191589800328
No,No,1320.7111152073885,29105.442441838517
No,No,1085.8983683323656,29771.06455706511
No,No,0,47328.2329138298
No,No,749.1147396436788,46478.10515754461
No,No,124.82845952163439,39478.300074947314
No,Yes,315.09026839863157,22551.89124607502
No,Yes,1004.8443234511916,20249.207425162553
No,No,951.3130441948113,25540.815962789693
No,No,984.8608392141773,45435.49711573824
No,Yes,1795.219845961225,7112.40849869462
No,No,853.1031275541784,47381.72423219247
No,Yes,1417.2682579339576,20464.025737170326
No,Yes,288.3188142707661,18356.565246883765
No,No,872.2261715508974,48101.611688495555
No,No,1289.6022371748218,35164.88975885958
No,No,41.279727992759035,52066.14734559832
No,No,448.2635314413522,26350.871022339044
No,No,608.4289940668552,56483.056896794194
No,No,1119.5754493247337,42280.80903014027
No,No,77.50293863096783,31050.155821485947
No,No,1150.4587845928736,54982.75183424621
No,Yes,799.5164508639299,23024.85275280018
No,Yes,1024.0248847768944,18545.899643740206
No,Yes,1103.681781801439,14225.721339624746
No,No,737.3487794901273,50264.76017265171
No,No,827.5428855477434,39655.67700865606
No,No,759.2302682232271,48560.13623649643
No,No,274.4242206307949,31292.627452608598
No,Yes,562.8376982641364,25068.04644778883
No,Yes,790.5543285987102,20568.8272424665
No,No,1227.2618003535488,49697.046184193845
No,No,989.2170927492139,42813.375110045956
No,No,908.7715736879398,45032.845985115215
No,No,1037.7665230417144,53823.229819805194
No,No,772.9245770967294,42678.38808064545
No,Yes,561.391612168585,21747.263175934073
No,No,854.6912433147121,26672.18170766955
No,No,1256.1867299480405,31706.178561747853
No,No,872.1386795384769,41787.56726890118
No,No,174.4129447771628,40282.48754614367
No,No,199.13614870438278,49292.54565497238
No,No,1505.0940829015049,43036.12115247224
No,No,795.9586091094752,22570.483395779283
No,No,919.3433463528763,43287.902305274656
No,Yes,456.2406945174994,17657.60885693633
No,No,852.3933684578228,46320.854888197915
No,Yes,758.4480112415646,20936.068644554238
No,No,389.99217515910124,29032.112697862693
No,Yes,431.3027892256299,15606.245841275058
No,Yes,918.5906870005929,14936.708186630472
No,No,0,41564.7698338846
No,No,1198.8328069313052,40275.08950067028
No,No,1955.557355591787,45507.911504797725
No,No,1425.8016285503688,34015.8498706349
No,Yes,823.4713732004408,12331.916228779752
No,No,1265.7258679113343,20816.953326086204
No,Yes,1390.185425678359,21735.246943326027
No,No,1146.0676890978855,39902.44189218955
No,Yes,636.1042690123611,20763.827858840737
No,Yes,824.616593532163,10062.575932603282
No,No,426.28639637922043,38585.54909045034
No,No,379.29101349428174,43096.489808505496
No,Yes,451.7115230668036,22483.095810184306
No,No,769.1813741288856,50070.781546168306
No,No,776.3499793073664,31329.484850622466
No,No,316.00435079527614,26518.4626373009
No,No,1838.1948610697395,32308.024036755014
No,No,1005.6230088831466,43471.78032070042
No,No,516.2165693014066,42446.04118165773
No,Yes,376.77079882823455,16042.238921632841
No,Yes,910.3836046500271,19163.80698818974
No,Yes,533.0075803064849,20556.417150461588
No,No,110.66053071125839,64525.93789935485
No,Yes,831.304495716088,17572.317934535113
No,No,322.71301950260397,27668.576095181154
No,Yes,1465.8495540449273,17678.736306595885
No,Yes,988.6416095841587,22085.450819769194
No,No,1312.8477061510837,64402.608907375135
No,Yes,434.8392811351614,16775.320482776136
No,No,1355.4368472364938,42630.66865554687
